qid,skill_uri,w
12,http://data.europa.eu/esco/skill/51787098-5f3a-40b3-ae24-dcc790dd01e4,0.7244130969047546
13,http://data.europa.eu/esco/skill/05281013-f5ae-4bf2-ad23-d5d6f7573b46,0.7556874752044678
13,http://data.europa.eu/esco/skill/ac33e224-5027-4799-989a-b57db935f97a,0.7542567253112793
13,http://data.europa.eu/esco/skill/46fd4c46-6802-4cce-95df-cdc25a3ae59d,0.7409013509750366
13,http://data.europa.eu/esco/skill/597d6a3a-0283-4945-8001-4719d210433d,0.7396952509880066
13,http://data.europa.eu/esco/skill/ed7b7841-4df9-4936-9415-f6067e1f3344,0.7378225326538086
13,http://data.europa.eu/esco/skill/d2759db0-9d3b-4942-80c3-1684890f5fb0,0.7341282963752747
13,http://data.europa.eu/esco/skill/25b480dc-ece5-4b7e-9380-599f13fe9056,0.7292723059654236
13,http://data.europa.eu/esco/skill/7d11f682-644f-44fa-ad08-d6b0d97d2f28,0.7276654243469238
13,http://data.europa.eu/esco/skill/bc730f20-5fc8-40c8-8786-0b3085dd159d,0.720973014831543
13,http://data.europa.eu/esco/skill/1cc990a6-3b53-4a7c-a645-64b8fdda1aa3,0.7140443325042725
13,http://data.europa.eu/esco/skill/0623ef90-52f6-496f-a4ca-55925baf00ae,0.7132612466812134
13,http://data.europa.eu/esco/skill/c368f4eb-d6b2-4b8f-8f21-14926ab7fb07,0.7121363878250122
13,http://data.europa.eu/esco/skill/3b927416-da82-43ff-9e27-8233e467edb6,0.7103424668312073
13,http://data.europa.eu/esco/skill/170ea5ac-0540-436f-b380-78b01b1a6af8,0.7097705602645874
13,http://data.europa.eu/esco/skill/f7b5d916-52f0-4865-b6a6-e1a3b711cb5e,0.709372878074646
13,http://data.europa.eu/esco/skill/f0699875-51da-48d2-bc92-54b0749baef1,0.7081968188285828
13,http://data.europa.eu/esco/skill/20420f55-29a5-445c-a9a7-398ae6e52f7e,0.7042829990386963
13,http://data.europa.eu/esco/skill/949ced5f-7536-4614-ac60-563ffc91a2f2,0.7041605710983276
13,http://data.europa.eu/esco/skill/cca352e3-404f-4897-92ef-e13b53b29b30,0.7030285000801086
13,http://data.europa.eu/esco/skill/e46186e4-c784-4122-9828-4881c01bfae0,0.702997624874115
14,http://data.europa.eu/esco/skill/f1f5eb7f-1776-456b-83a4-f3e06df2da5a,0.8061936497688293
14,http://data.europa.eu/esco/skill/a550c4e9-5773-47a2-861d-e57ceb076eb6,0.7359980940818787
14,http://data.europa.eu/esco/skill/8b46636e-e201-4086-a8d5-049b65eaf40e,0.7282707095146179
14,http://data.europa.eu/esco/skill/39e71107-3aa9-41a0-809c-edea477c968f,0.7111167907714844
14,http://data.europa.eu/esco/skill/4f0f80f1-2041-462c-b5a2-34641cec6397,0.6979305148124695
14,http://data.europa.eu/esco/skill/ec18652e-c6c9-496b-9360-aabbbcaa0fa0,0.6876821517944336
14,http://data.europa.eu/esco/skill/f21c2b32-83e0-46b2-99b1-c277e3d27f2f,0.6856086254119873
14,http://data.europa.eu/esco/skill/6444575a-b656-4de3-abd3-e89118b36b34,0.6806056499481201
14,http://data.europa.eu/esco/skill/76654176-5cc8-4cb3-b307-4ef1b6c2543c,0.6759800910949707
14,http://data.europa.eu/esco/skill/dd5451c6-a006-4218-bf94-348d81bed42f,0.6701333522796631
14,http://data.europa.eu/esco/skill/7f18039d-dfae-471b-9daa-507f6b2d2842,0.6695443391799927
14,http://data.europa.eu/esco/skill/0db1a833-e4b7-4cae-9c6f-ddcdd4326e85,0.6673301458358765
14,http://data.europa.eu/esco/skill/e2235528-49c7-40c3-b44e-c5962ec1af85,0.6669790148735046
14,http://data.europa.eu/esco/skill/b401183d-cda3-4137-9feb-eb1054e2771e,0.6593173742294312
14,http://data.europa.eu/esco/skill/e9d6ebab-13ad-45ce-a955-fc3f1e56add8,0.6577688455581665
14,http://data.europa.eu/esco/skill/fd61cec0-cfab-4a4a-9157-e8f21e612116,0.6543207764625549
14,http://data.europa.eu/esco/skill/d6f40152-c00d-44fa-a48f-55e39f08c14e,0.6507933735847473
14,http://data.europa.eu/esco/skill/1f51e46a-4588-4c1d-b507-3f9ea480dde2,0.6499170660972595
14,http://data.europa.eu/esco/skill/c4271d05-0713-4e14-8086-8f91c9dbda02,0.6488876938819885
14,http://data.europa.eu/esco/skill/0bca9840-478a-40fd-a6c3-c8cc923add98,0.648792028427124
